new_value,user_id,question_id,w,userweights,settled_value
0.68106073,2182,671,0.359228867,0.727919935,1
0.33,2315,374,0.071059464,0.88000002,0
0.21500018,2134,103,0.084711616,0.52000004,0
0.35,59,195,0.061071932,0.841851843,0
0.58,2062,189,0.054546275,0.769999984,0
0.71,59,718,0.009999978,0.844904209,0
0.38000003,59,719,0.009999978,0.844904209,0
0.59999996,10229,1355,0.009999823,0.769999991,0
0.70000005,10229,1355,0.009999823,0.769999991,0
0.27,2062,685,0.012588853,0.599523833,1
0.64500004,796,715,0.009999976,0.775928076,1
0.3211618,2182,507,0.04223109,0.61426115,1
0.020000003,2190,408,0.326891823,0.8,0
0.030000001,296,408,0.341837355,0.90000002,0
0.28,2062,469,0.028285596,0.628891634,0
0.35000002,2182,699,0.009999682,0.710213759,1
0.53,2062,438,0.030490152,0.559741057,1
0.31819806,796,719,0.009999978,0.775928076,0
0.42539036,8951,374,0.08615162,0.63947994,0
0.6728495,2182,472,0.114740675,0.678356964,1
0.59000003,2062,195,0.054083054,0.642380977,0
0.1221107,2182,585,0.058769059,0.749645584,0
0.16326532,7371,747,0.012826002,0.83673468,0
0.07,2062,354,0.079596808,0.615666552,0
0.59000003,2134,189,0.054546275,0.567170868,0
0.5537704,2203,700,0.009999761,0.4462296,0
0.43827435,2182,700,0.009999761,0.710213759,0
0.57500005,2080,358,0.041014639,0.391991365,0
0.35000002,10229,1355,0.009999823,0.769999991,0
0.55999994,296,656,0.022476117,0.777520538,1
0.23999998,296,747,0.012826002,0.766979782,0
0.51427335,2182,398,0.061303043,0.731939408,0
0.1764706,2062,677,0.020090586,0.89,0
0.15806477,2182,687,0.00999996,0.703138449,0
0.48,2299,679,0.014087075,0.618789245,0
0.38000003,2062,422,0.030177224,0.588952126,0
0.11000001,2062,359,0.036593877,0.588952126,0
0.645,2182,447,0.026067854,0.69890729,1
0.19387756,7375,747,0.012826002,0.80612244,0
0.120000005,2182,403,0.028477227,0.555432555,1
0.96,796,160,0.689155782,0.783227714,1
0.54999995,2182,460,0.096443134,0.453507735,1
0.14070033,2182,401,0.059857754,0.731939408,0
0.59999996,296,649,0.016811891,0.890099584,1
0.43,9008,374,0.087673273,0.54999995,0
0.44,8987,374,0.087673273,0.73,0
0.40000004,45,374,0.087673273,0.815792934,0
0.47999996,2062,347,0.041964838,0.559741057,0
0.55276024,2182,451,0.029862578,0.692507582,0
0.1585239,2182,103,0.084711616,0.82432779,0
0.39999998,2062,213,0.053160354,0.588952126,0
0.5,2315,719,0.009999978,0.665880768,0
0.415,2182,376,0.033284204,0.69890729,0
0.14999999,10260,1355,0.055037191,0.770000001,0
0.3421211,2182,559,0.019673227,0.771371233,0
0.14000002,2062,403,0.028477227,0.588952126,1
0.25003564,2182,669,0.012742384,0.692507582,0
0.29419467,2182,420,0.025938845,0.555432555,1
0.26419926,2182,690,0.009999974,0.678356964,0
0.578975,43,698,0.009999682,0.646578981,1
0.24377558,2182,224,0.05335765,0.749645584,0
0.42638013,43,451,0.029862578,0.719996362,0
0.1851579,2182,103,0.084711616,0.82432779,0
0.36117667,2182,417,0.031240753,0.771371233,0
0.5958662,2182,552,0.01739577,0.771371233,0
0.5257144,2283,502,0.150815986,0.950000007,1
0.20000002,45,1355,0.055037191,0.685851248,0
0.28908163,7377,747,0.012826002,0.71091837,0
0.6025695,2182,196,0.093899003,0.692507582,1
0.38999993,8920,374,0.087673273,0.8299999,0
0.38999993,5282,374,0.097384506,0.86,0
0.35250002,43,672,0.032995679,0.646578981,0
0.3,2062,224,0.05335765,0.716192899,0
0.06355865,2182,386,0.035462591,0.69890729,0
0.19282052,2182,102,0.084711616,0.82432779,0
0.74637276,2182,154,0.064053907,0.692507582,1
0.38516486,2182,628,0.01753381,0.727919935,0
0.40000004,2182,213,0.053160354,0.555432555,0
0.25863144,2182,416,0.031240753,0.771371233,0
0.41777408,2182,417,0.031240753,0.771371233,0
0.07999999,2062,128,0.074973664,0.362209505,0
0.20826566,2182,459,0.028285596,0.727919935,0
0.73999995,2062,226,0.051785841,0.89,1
0.60008794,2182,445,0.02825732,0.555432555,1
0.19641788,2182,560,0.019673227,0.771371233,0
0.5644267,2182,588,0.018046081,0.555432555,0
0.79,2182,404,0.028477227,0.555432555,1
0.2067554,115,153,0.053881646,0.755068087,0
0.34,2182,360,0.031719392,0.555432555,0
0.040000007,296,408,0.373809595,0.90000002,0
0.7199999,2062,375,0.026201336,0.63353601,1
0.26252195,2182,419,0.032009946,0.771371233,0
0.17910767,2182,660,0.012915116,0.703138449,0
0.22203404,2182,418,0.032009946,0.727919935,0
0.37106782,2182,468,0.028285596,0.678426058,0
0.1963684,2182,625,0.018114941,0.727919935,0
0.30524787,2182,448,0.022816607,0.711336033,0
0.72399116,101,588,0.020653083,0.681309536,0
0.11544601,8197,747,0.021100128,0.88455399,0
0.62999994,2062,447,0.026067854,0.63353601,1
0.33099514,2182,341,0.030266504,0.727919935,0
0.2189248,5122,153,0.627304168,0.679841547,0
0.3400001,2062,341,0.030266504,0.706666667,0
0.5,2058,658,0.021542461,0.555303922,0
0.23999998,2062,659,0.0124231,0.798333334,0
0.30000004,2190,410,0.03717768,0.8,0
0.20000002,2190,372,0.039671382,0.8,0
0.4,2062,670,0.011609329,0.688690494,0
0.23000002,2062,418,0.032009946,0.706666667,0
0.2452542,1418,102,0.084711616,0.7547458,0
0.15999989,2062,103,0.084711616,0.649999967,0
0.24710749,796,416,0.031240753,0.779726838,0
0.18,85,188,0.043778732,0.68563839,0
0.29791993,796,417,0.031240753,0.779726838,0
0.27184117,2182,338,0.030181979,0.727919935,0
0.81,2190,452,0.025773397,0.772142851,1
0.16326532,85,747,0.021100128,0.65027678,0
0.33699995,6159,728,0.010471185,0.610636488,0
0.18,2062,660,0.012915116,0.798333334,0
0.35000005,296,374,0.106293997,0.90000002,0
0.23125324,796,84,0.085685084,0.769869693,0
0.24,2051,428,0.030864483,0.76,0
0.2226894,796,416,0.031240753,0.779726838,0
0.68,2283,718,0.009999978,0.700085986,0
0.7171433,2062,488,0.119714641,0.89,1
0.44999996,2190,700,0.009999761,0.63238461,0
0.17346941,7378,747,0.012826002,0.82653059,0
0.039999995,796,185,0.239223204,0.783227714,0
0.39549997,6161,728,0.010471185,0.60450003,0
0.30999997,2075,417,0.031240753,0.513333342,0
0.40154567,796,376,0.033284204,0.8975,0
0.805,796,452,0.025773397,0.833064219,1
0.6028813,1981,501,0.099975702,0.76156956,0
0.42000014,296,374,0.126632879,0.90000002,0
0.15,2062,372,0.039671382,0.63353601,0
0.29999998,2190,699,0.009999682,0.63238461,1
0.049999997,2062,386,0.035462591,0.63353601,0
0.10000001,2190,386,0.035462591,0.8,0
0.4664243,1981,480,0.114740675,0.76156956,1
0.29081634,7379,747,0.012826002,0.70918366,0
0.14611135,7381,747,0.012826002,0.85388865,0
0.50000006,5282,728,0.010471185,0.931916667,0
0.6416676,1981,474,0.114740675,0.76156956,1
0.23,2075,416,0.031240753,0.513333342,0
0.3000486,796,417,0.031240753,0.779726838,0
0.6196506,1981,485,0.110501523,0.76156956,1
0.4182294,1981,476,0.114740675,0.76156956,0
0.3299998,2075,341,0.030266504,0.635999992,0
0.33533776,2111,672,0.032995679,0.695714471,0
0.5288739,1981,481,0.114740675,0.76156956,1
0.30999997,85,685,0.025116266,0.76,1
0.527,6169,728,0.010471185,0.473,0
0.45000005,7380,338,0.039897645,0.54999995,0
0.3813437,1981,633,0.012543966,#N/A,0
0.42000002,6782,374,0.126632879,0.77000004,0
0.081774935,2111,464,0.715940806,0.668524939,0
0.44999996,296,374,0.126632879,0.90000002,0
0.78053766,1981,491,0.106164364,0.76156956,1
0.5373641,1981,524,0.099975702,0.76156956,1
0.334081,2111,699,0.009999682,0.695714471,1
0.55720776,1981,487,0.110501523,0.76156956,0
0.32441884,2111,672,0.032995679,0.695714471,0
0.4420556,1981,460,0.099975756,0.71385755,1
0.48062113,1981,490,0.106164364,0.76156956,0
0.64415514,1981,482,0.114740675,0.76156956,1
0.53453076,1981,528,0.099975702,0.76156956,1
0.38,2062,633,0.013001016,#N/A,0
0.25685447,2111,14,0.715944109,0.673052545,0
0.22448981,4769,747,0.012826002,0.665287705,0
0.18367346,796,747,0.012826002,0.769869693,0
0.08673968,2111,185,0.239223204,0.668524939,0
0.48399997,372,728,0.010471185,0.777499998,0
0.1825372,2111,401,0.059857754,0.673052545,0
0.48923483,2111,398,0.061303043,0.673052545,0
0.24307865,2111,511,0.029684105,0.71727872,0
0.38999984,9685,374,0.133462053,0.6100001,0
0.21992345,2111,16,0.715944109,0.673052545,0
0.47999972,296,374,0.148245134,0.90000002,0
0.05,45,469,0.819934767,0.85866668,0
0.5422483,2111,192,0.054818317,0.668524939,0
0.19000001,2283,416,0.035519337,0.650949684,0
0.55728257,1981,500,0.099975702,0.76156956,1
0.42,4769,338,0.040364283,0.747999988,0
0.52310085,1981,502,0.099975702,0.76156956,1
0.52880955,1981,520,0.099975702,0.76156956,1
0.5799541,2111,698,0.009999682,0.695714471,1
0.8151002,2111,160,0.548212364,0.668524939,1
0.33,2283,685,0.025116266,0.658569519,1
0.2771373,7383,747,0.012826002,0.7228627,0
0.15873827,7385,747,0.012826002,0.84126173,0
0.18,296,747,0.012826002,0.766979782,0
0.37264526,6171,728,0.010471185,0.62735474,0
0.23011708,2111,669,0.012742384,0.668524939,0
0.56,2283,670,0.013768085,0.797750844,0
0.17123634,2111,12,0.730942792,0.673052545,0
0.59158456,1981,385,0.070482048,0.60799305,1
0.16326529,4769,747,0.012826002,0.665287705,0
0.38,372,728,0.010471185,0.777499998,0
0.15722647,1981,687,0.00999996,0.738483701,0
0.24013706,1981,389,0.059708739,0.76156956,0
0.22892086,1981,669,0.012742384,0.643268763,0
0.26474422,2111,220,0.0527009,0.70908462,0
0.71003395,2111,154,0.064053907,0.668524939,1
0.46125358,2111,700,0.009999761,0.695714471,0
0.47062916,1981,398,0.061303043,0.667502629,0
0.29027897,2111,172,0.057351058,0.668524939,0
0.52459216,2111,192,0.054818317,0.668524939,0
0.5822583,1981,189,0.055285653,0.75847802,0
0.6700001,2283,460,0.133315834,0.77499999,1
0.6675329,2111,130,0.047141037,0.668524939,1
0.29064804,2134,633,0.013001016,#N/A,0
0.04972016,1981,127,0.215374491,0.67959971,0
0.7885598,2111,160,0.548212364,0.668524939,1
0.09999998,2315,408,0.373809595,0.88000002,0
0.47330487,2111,398,0.061303043,0.673052545,0
0.5829493,2111,196,0.095596562,0.668524939,1
0.44937658,2111,465,0.034141073,0.695714471,1
0.2832005,2111,511,0.029684105,0.71727872,0
0.25,2299,410,0.173545923,0.86999997,0
0.058005657,2208,464,0.715940806,0.94202551,0
0.009999998,2190,464,0.715940806,0.600769227,0
0.68691456,2111,154,0.064053907,0.668524939,1
0.40656722,2111,426,0.033120115,0.634866223,1
0.40170467,796,191,0.054818317,0.783227714,0
0.4543483,2111,193,0.054818317,0.668524939,1
0.43804976,2111,194,0.054546275,0.668524939,0
0.65714324,2062,482,0.124137184,0.89,1
0.11647632,2111,185,0.239223204,0.668524939,0
0.1,796,188,0.052151259,0.864934847,0
0.4832187,1981,674,0.013023883,0.715397842,0
0.24532351,2111,16,0.715944109,0.673052545,0
0.33869642,2111,672,0.032995679,0.695714471,0
0.79525113,796,160,0.548212364,0.783227714,1
0.7784445,2111,160,0.548212364,0.668524939,1
0.1796194,1981,401,0.059857754,0.667502629,0
0.52015257,2111,656,0.012898531,0.70908462,1
0.28,796,679,0.019012528,0.769869693,0
0.41249678,2111,451,0.029862578,0.668524939,0
0.6667276,2111,190,0.054546275,0.668524939,1
0.4146995,2111,191,0.054818317,0.668524939,0
0.7359925,1981,226,0.051785841,0.76156956,1
0.30563933,2111,633,0.013800071,#N/A,0
0.12987675,7389,747,0.012826002,0.87012325,0
0.527,6177,728,0.010471185,0.473,0
0.5,2075,728,0.010471185,0.794666665,0
0.6464466,6179,728,0.010471185,0.3535534,0
0.26011628,2111,232,0.089515958,0.75992334,1
0.4515055,2111,700,0.009999761,0.695714471,0
0.95,2283,160,0.689155782,0.710501697,1
0.45907867,2111,465,0.034141073,0.695714471,1
0.44758937,1981,693,0.009999978,0.76156956,0
0.5707891,2111,195,0.054818317,0.668524939,0
0.46068296,2111,398,0.061303043,0.673052545,0
0.4,2190,407,0.054352167,0.599113593,1
0.49533924,2111,656,0.012898531,0.70908462,1
0.3915465,2111,670,0.011609329,0.71727872,0
0.040000003,176,172,0.841563979,0.730407583,0
0.5135055,2111,192,0.054818317,0.668524939,0
0.55872613,2111,195,0.054818317,0.668524939,0
0.20473431,2111,401,0.059857754,0.673052545,0
0.24638765,2111,669,0.012742384,0.668524939,0
0.364,85,728,0.021875736,0.85050003,0
0.57062936,2111,196,0.095596562,0.668524939,1
0.46101242,796,693,0.009999978,0.769869693,0
0.6737709,2111,190,0.054546275,0.668524939,1
0.24841218,2111,428,0.031365433,0.668524939,0
0.49421597,796,462,0.009999962,0.7069186,1
0.33272198,2111,699,0.009999682,0.695714471,1
0.44510517,2111,700,0.009999761,0.695714471,0
0.24999997,2190,408,0.373809595,0.8,0
0.25461906,2111,232,0.089515958,0.75992334,1
0.009758017,796,464,0.715940806,0.783227714,0
0.50901043,2111,648,0.092344276,0.673052545,1
0.23506491,2111,580,0.01935774,0.695714471,0
0.28028294,2111,220,0.0527009,0.70908462,0
0.40377918,2111,451,0.029862578,0.668524939,0
0.67239743,2111,154,0.064053907,0.668524939,1
0.6642198,2111,190,0.054546275,0.668524939,1
0.42879206,2111,194,0.054546275,0.668524939,0
0.12900075,2111,185,0.239223204,0.668524939,0
0.25091034,2111,16,0.732048667,0.673052545,0
0.26000005,2283,373,0.170902125,0.77,0
0.55,2283,331,0.361959833,0.689670274,1
0.24289496,2111,669,0.012742384,0.668524939,0
0.3943298,2111,407,0.054352167,0.70908462,1
0.3941903,2111,255,0.074260463,0.634866223,1
0.010000001,796,464,0.715940806,0.783227714,0
0.40650892,2111,426,0.033120115,0.634866223,1
0.53000003,2190,192,0.054818317,0.600769227,0
0.4543483,796,193,0.054818317,0.783227714,1
0.45415252,2111,398,0.061303043,0.673052545,0
0.5355242,2418,361,0.054793443,0.567762125,1
0.024033811,2111,464,0.715940806,0.668524939,0
0.17748797,2111,12,0.747465443,0.673052545,0
0.5596501,2111,698,0.009999682,0.695714471,1
0.6628658,2111,154,0.064053907,0.668524939,1
0.040000003,176,192,0.849998363,0.730407583,0
0.55080587,2111,195,0.054818317,0.668524939,0
0.009999998,10512,422,0.709837101,0.959999993,0
0.39999995,2418,719,0.009999978,0.583881088,0
0.45000002,2299,719,0.009999978,0.640161542,0
0.56,2299,361,0.054793443,0.599473677,1
0.76740956,2111,160,0.548212364,0.668524939,1
0.547556,1981,5,0.146232442,0.552459908,0
0.007130617,2080,464,0.715940806,0.659242605,0
0.90000004,796,160,0.548212364,0.783227714,1
0.29336154,2111,511,0.029684105,0.71727872,0
0.29429194,2111,172,0.057351058,0.668524939,0
0.522487,2111,192,0.054818317,0.668524939,0
0.6441627,2111,130,0.047141037,0.668524939,1
0.3206206,2111,633,0.013800071,#N/A,0
0.3154823,2111,633,0.013800071,#N/A,0
0.4571068,6181,728,0.010471185,0.5428932,0
0.8953349,2111,160,0.548212364,0.668524939,1
0.5625403,2111,196,0.095596562,0.668524939,1
0.41934827,2080,672,0.032995679,0.639422499,0
0.47999996,2299,374,0.196173724,0.86999997,0
0.24590828,2111,580,0.01935774,0.695714471,0
0.76000005,2299,374,0.196173724,0.86999997,0
0.4122309,2111,451,0.029862578,0.668524939,0
0.40350944,2111,191,0.054818317,0.668524939,0
0.53000003,796,192,0.054818317,0.783227714,0
0.44790766,2111,193,0.054818317,0.668524939,1
0.42271373,2111,194,0.054546275,0.668524939,0
0.59999996,276,462,0.101804713,0.775,1
0.3201441,1981,633,0.013800071,#N/A,0
0.17647058,276,677,0.023098957,0.693626112,0
0.402778,2111,255,0.074260463,0.634866223,1
0.55,796,465,0.034141073,0.79757244,1
0.56078285,796,465,0.034141073,0.79757244,1
0.10000001,2299,374,0.196173724,0.86999997,0
0.39887625,2111,407,0.054352167,0.70908462,1
0.34000006,2113,633,0.014302889,#N/A,0
0.33022442,2111,699,0.009999682,0.695714471,1
0.17227104,796,677,0.023098957,0.769869693,0
0.039999995,2190,464,0.715940806,0.600769227,0
0.2986659,2111,511,0.029684105,0.71727872,0
0.46,296,374,0.126632879,0.90000002,0
0.03,2299,386,0.14500764,0.86999997,0
0.28568548,2111,220,0.0527009,0.70908462,0
0.8,2075,748,0.247941871,0.513333342,1
0.22189265,2111,401,0.061303043,0.673052545,0
0.55,2190,465,0.034141073,0.63238461,1
0.27304718,2111,14,0.732048667,0.673052545,0
0.3596741,2208,672,0.032995679,0.956012755,0
0.2995893,2111,172,0.057351058,0.668524939,0
0.06066967,2111,464,0.715940806,0.668524939,0
0.40798697,2111,191,0.054818317,0.668524939,0
0.5260714,2111,192,0.054818317,0.668524939,0
0.43,796,193,0.054818317,0.783227714,1
0.33,2113,633,0.015001925,#N/A,0
0.28908163,7390,747,0.012826002,0.53913268,0
0.13553886,2111,185,0.239223204,0.668524939,0
0.6425374,1981,529,0.021444996,0.3574626,0
0.32,2190,672,0.032995679,0.63238461,0
0.441764,2111,700,0.009999761,0.695714471,0
0.75,276,460,0.099975756,0.775,1
0.2410717,2111,669,0.012742384,0.668524939,0
0.2707011,2111,232,0.089515958,0.75992334,1
0.5583176,2111,196,0.095596562,0.668524939,1
0.39975455,2111,255,0.074260463,0.634866223,1
0.48861164,6184,728,0.010471185,0.51138836,0
0.24902688,2111,16,0.732048667,0.673052545,0
0.39060512,2111,670,0.011609329,0.71727872,0
0.25156882,2111,580,0.01935774,0.695714471,0
0.65923387,2111,190,0.054546275,0.668524939,1
0.41387773,2111,194,0.054546275,0.668524939,0
0.63932735,2111,130,0.047141037,0.668524939,1
0.35158688,2084,633,0.015001925,#N/A,0
0.3232233,6183,728,0.010471185,0.6767767,0
0.55657333,2111,465,0.034141073,0.695714471,1
0.40913653,2111,451,0.029862578,0.668524939,0
0.40345746,2111,426,0.033120115,0.634866223,1
0.65789,2111,154,0.064053907,0.668524939,1
0.42749605,2111,193,0.054818317,0.668524939,1
0.5466712,2111,195,0.054818317,0.668524939,0
0.25405392,2111,428,0.031365433,0.668524939,0
0.41631672,796,194,0.054546275,0.783227714,0
0.014184009,10485,359,0.483098021,0.735023305,0
0.2615444,1981,419,0.032009946,0.691736495,0
0.51848036,1981,345,0.041964838,0.560391868,0
0.4123618,1981,194,0.054546275,0.643268763,0
0.78743,1981,361,0.047756588,0.568323828,1
0.27221093,796,419,0.032009946,0.779726838,0
0.6554196,1981,154,0.064053907,0.643268763,1
0.08887179,1981,179,0.05764046,0.70979402,0
0.4064776,1981,191,0.054818317,0.643268763,0
0.20751046,1981,459,0.028756303,0.715397842,0
0.2757934,2080,633,0.015181959,#N/A,0
0.34856516,1981,374,0.042025095,0.60799305,0
0.39368466,796,255,0.074260463,0.775928076,1
0.17239782,2058,660,0.012915116,0.825220787,0
0.22889672,2058,659,0.01272624,0.825220787,0
0.47828954,1981,347,0.041964838,0.560391868,0
0.15946156,1981,103,0.085685084,0.75538648,0
0.15,796,376,0.047324777,0.8975,0
0.8024073,1981,452,0.026145777,0.588158439,1
0.5547445,1981,465,0.034141073,0.679333303,1
0.42700002,6189,728,0.010471185,0.57299998,0
0.4077786,1981,451,0.029862578,0.643268763,0
0.42595732,1981,193,0.054818317,0.643268763,1
0.29419467,796,420,0.025938845,0.768628438,1
0.53999996,2283,670,0.013477683,0.797750844,0
0.45853826,1981,343,0.032934944,0.568323828,1
0.7174779,1981,375,0.026201336,0.60799305,1
0.79,45,748,0.247941871,0.716702501,1
0.59000003,2075,462,0.101804713,0.86666666,1
0.5,5282,728,0.010471185,0.931916667,0
0.3,296,702,0.009999978,0.890099584,0
0.23052686,1981,84,0.085685084,0.76156956,0
0.23000002,296,625,0.107683757,0.885199163,0
0.6554196,796,154,0.064053907,0.783227714,1
0.6570378,1981,190,0.054546275,0.643268763,1
0.6570378,796,190,0.054546275,0.783227714,1
0.3,2113,633,0.015364153,#N/A,0
0.24625754,14,633,0.015364153,#N/A,0
0.37,8926,633,0.020951237,#N/A,0
0.049999997,45,185,0.239223204,0.771082947,0
0.69594115,1981,352,0.035150932,0.76156956,1
0.25316983,2058,669,0.012742384,0.688674803,0
0.48000005,2299,656,0.015884851,0.649819326,1
0.11967249,1981,403,0.028477227,0.568323828,1
0.8399999,276,423,0.200731401,0.632305038,1
0.47772458,1979,698,0.009999682,0.554290486,1
0.05,276,563,0.167398131,0.823745532,0
0.089999996,2418,563,0.29008937,0.910000004,0
0.23600477,1981,326,0.04328097,0.67959971,0
0.25855333,1981,205,0.053887366,0.76156956,0
0.9899999,45,324,0.871747674,0.904000002,1
0.35000002,296,672,0.032995679,0.836630228,0
0.19000012,2113,408,0.373809595,0.594999835,0
0.29334188,1981,420,0.025938845,0.568323828,1
0.37,2299,633,0.022505804,#N/A,0
0.78764,1981,404,0.028477227,0.568323828,1
0.8285716,276,491,0.106164364,0.693626112,1
0.52088207,1979,700,0.009999761,0.554290486,0
